Case ID,Activity,Complete Timestamp,Resource
Case3902,Assign seriousness,2012-06-25 08:50:24+00:00,Value 9
Case3902,Take in charge ticket,2012-06-25 09:19:29+00:00,Value 9
Case3902,Resolve ticket,2012-06-25 09:35:55+00:00,Value 9
Case3902,Closed,2012-08-10 09:00:32+00:00,Value 5
Case3903,Assign seriousness,2011-09-16 12:32:29+00:00,Value 1
Case3903,Take in charge ticket,2011-09-19 15:00:22+00:00,Value 6
Case3903,Wait,2011-09-19 15:40:28+00:00,Value 6
Case3903,Take in charge ticket,2011-09-21 08:18:51+00:00,Value 6
Case3903,Resolve ticket,2011-10-11 07:06:06+00:00,Value 6
Case3903,Closed,2011-10-26 07:06:28+00:00,Value 5
Case3904,Assign seriousness,2012-05-04 16:01:03+00:00,Value 2
Case3904,Take in charge ticket,2012-05-04 16:01:11+00:00,Value 2
Case3904,Wait,2012-05-10 07:25:17+00:00,Value 2
Case3904,Resolve ticket,2012-05-10 08:26:12+00:00,Value 2
Case3904,Closed,2012-06-07 08:00:42+00:00,Value 5
Case3905,Assign seriousness,2013-11-22 17:22:29+00:00,Value 14
Case3905,Take in charge ticket,2013-12-09 13:34:07+00:00,Value 9
Case3905,Wait,2013-12-09 16:33:47+00:00,Value 9
Case3905,Resolve ticket,2013-12-16 11:44:00+00:00,Value 9
Case3905,Closed,2013-12-31 11:44:14+00:00,Value 3
Case3906,Assign seriousness,2011-05-02 07:28:54+00:00,Value 8
Case3906,Take in charge ticket,2011-05-02 07:29:11+00:00,Value 8
Case3906,Resolve ticket,2011-05-02 08:11:08+00:00,Value 8
Case3906,Closed,2011-06-02 07:30:47+00:00,Value 5
Case3907,Assign seriousness,2012-02-20 13:44:36+00:00,Value 13
Case3907,Take in charge ticket,2012-02-21 08:33:11+00:00,Value 2
Case3907,Resolve ticket,2012-02-23 10:06:04+00:00,Value 2
Case3907,Closed,2012-03-22 13:50:31+00:00,Value 5
Case3908,Assign seriousness,2011-05-02 14:31:47+00:00,Value 8
Case3908,Take in charge ticket,2011-05-02 14:32:14+00:00,Value 8
Case3908,Resolve ticket,2011-05-11 10:40:06+00:00,Value 2
Case3908,Closed,2011-06-02 14:40:46+00:00,Value 5
Case3909,Assign seriousness,2012-04-10 14:47:09+00:00,Value 1
Case3909,Take in charge ticket,2012-04-10 15:18:39+00:00,Value 2
Case3909,Wait,2012-04-13 13:08:43+00:00,Value 2
Case3909,Resolve ticket,2012-04-24 12:35:42+00:00,Value 2
Case3909,Closed,2012-05-22 14:20:40+00:00,Value 5
Case3910,Assign seriousness,2010-07-06 14:23:29+00:00,Value 2
Case3910,Take in charge ticket,2010-07-06 14:55:06+00:00,Value 2
Case3910,Resolve ticket,2010-07-06 15:22:43+00:00,Value 2
Case3910,Closed,2010-08-06 14:30:15+00:00,Value 5
Case3911,Assign seriousness,2010-06-11 10:30:16+00:00,Value 15
Case3911,Assign seriousness,2010-06-11 10:30:41+00:00,Value 15
Case3911,Take in charge ticket,2010-06-14 17:00:45+00:00,Value 16
Case3911,Resolve ticket,2010-06-14 17:00:53+00:00,Value 16
Case3911,Closed,2010-07-29 10:40:25+00:00,Value 5
Case3912,Assign seriousness,2013-09-26 12:28:12+00:00,Value 18
Case3912,Take in charge ticket,2013-09-26 15:24:39+00:00,Value 14
Case3912,Wait,2013-10-04 10:43:31+00:00,Value 4
Case3912,Resolve ticket,2013-10-24 09:43:38+00:00,Value 4
Case3912,Closed,2013-11-08 10:43:59+00:00,Value 3
Case3913,Assign seriousness,2013-04-23 16:10:56+00:00,Value 14
Case3913,Resolve ticket,2013-05-20 10:10:09+00:00,Value 14
Case3913,Closed,2013-06-04 10:10:17+00:00,Value 3
Case3914,Assign seriousness,2011-02-25 13:18:08+00:00,Value 8
Case3914,Take in charge ticket,2011-02-25 13:18:27+00:00,Value 8
Case3914,Resolve ticket,2011-02-25 13:19:12+00:00,Value 8
Case3914,Closed,2011-04-01 12:20:32+00:00,Value 5
Case3915,Assign seriousness,2011-03-25 08:46:21+00:00,Value 8
Case3915,Take in charge ticket,2011-03-25 08:55:10+00:00,Value 8
Case3915,Resolve ticket,2011-03-25 15:06:18+00:00,Value 2
Case3915,Closed,2011-05-19 07:51:09+00:00,Value 5
Case3916,Take in charge ticket,2011-12-14 08:03:20+00:00,Value 4
Case3916,Resolve ticket,2011-12-14 09:07:11+00:00,Value 4
Case3916,Closed,2012-01-18 08:10:53+00:00,Value 5
Case3917,Assign seriousness,2010-08-30 11:02:28+00:00,Value 9
Case3917,Assign seriousness,2010-08-30 15:36:09+00:00,Value 2
Case3917,Take in charge ticket,2010-09-01 15:03:24+00:00,Value 11
Case3917,Resolve ticket,2010-09-01 15:05:55+00:00,Value 11
Case3917,Closed,2010-10-06 11:00:39+00:00,Value 5
Case3918,Assign seriousness,2010-02-09 08:47:01+00:00,Value 2
Case3918,Take in charge ticket,2010-03-09 15:17:24+00:00,Value 2
Case3918,Resolve ticket,2010-03-09 15:17:28+00:00,Value 2
Case3918,Closed,2010-03-24 15:17:46+00:00,Value 5
Case3919,Assign seriousness,2011-03-31 13:44:47+00:00,Value 2
Case3919,Take in charge ticket,2011-03-31 13:45:01+00:00,Value 2
Case3919,Resolve ticket,2011-03-31 13:47:03+00:00,Value 2
Case3919,Closed,2011-05-03 13:50:26+00:00,Value 5
Case3920,Assign seriousness,2011-05-13 13:44:44+00:00,Value 8
Case3920,Take in charge ticket,2011-05-13 13:45:22+00:00,Value 8
Case3920,Resolve ticket,2011-06-01 13:17:20+00:00,Value 2
Case3920,Closed,2011-07-01 13:17:55+00:00,Value 5
Case3921,Assign seriousness,2011-07-28 13:44:23+00:00,Value 13
Case3921,Take in charge ticket,2011-07-29 07:38:20+00:00,Value 13
Case3921,Resolve ticket,2011-08-03 07:16:36+00:00,Value 13
Case3921,Closed,2011-08-30 13:50:22+00:00,Value 5
Case3922,Assign seriousness,2012-04-23 15:22:05+00:00,Value 13
Case3922,Take in charge ticket,2012-04-23 15:27:36+00:00,Value 17
Case3922,Resolve ticket,2012-04-24 13:22:26+00:00,Value 17
Case3922,Closed,2012-06-06 15:30:32+00:00,Value 5
Case3923,Assign seriousness,2011-02-16 14:01:20+00:00,Value 8
Case3923,Take in charge ticket,2011-02-17 11:22:06+00:00,Value 9
Case3923,Resolve ticket,2011-02-18 10:14:19+00:00,Value 2
Case3923,Closed,2011-04-10 13:10:34+00:00,Value 5
Case3924,Assign seriousness,2011-04-28 10:55:40+00:00,Value 8
Case3924,Take in charge ticket,2011-04-28 10:55:53+00:00,Value 8
Case3924,Wait,2011-05-02 15:43:40+00:00,Value 8
Case3924,Take in charge ticket,2011-05-03 12:10:44+00:00,Value 8
Case3924,Resolve ticket,2011-05-03 12:13:00+00:00,Value 8
Case3924,Closed,2011-06-01 07:32:18+00:00,Value 5
Case3925,Assign seriousness,2011-11-09 13:36:06+00:00,Value 1
Case3925,Take in charge ticket,2011-11-09 13:39:49+00:00,Value 1
Case3925,Resolve ticket,2011-11-11 13:43:57+00:00,Value 1
Case3925,Resolve ticket,2011-11-11 13:43:57+00:00,Value 1
Case3925,Closed,2011-12-23 13:40:45+00:00,Value 5
Case3926,Assign seriousness,2011-06-16 09:18:06+00:00,Value 8
Case3926,Take in charge ticket,2011-07-19 07:58:36+00:00,Value 10
Case3926,Resolve ticket,2011-07-19 13:37:53+00:00,Value 9
Case3926,Closed,2011-08-03 13:38:07+00:00,Value 5
Case3927,Assign seriousness,2012-05-24 10:38:13+00:00,Value 1
Case3927,Take in charge ticket,2012-05-24 15:42:36+00:00,Value 12
Case3927,Resolve ticket,2012-05-24 15:43:18+00:00,Value 12
Case3927,Closed,2012-07-07 10:41:07+00:00,Value 5
Case3928,Assign seriousness,2013-09-03 14:55:46+00:00,Value 18
Case3928,Take in charge ticket,2013-09-03 15:00:54+00:00,Value 2
Case3928,Wait,2013-09-03 15:05:59+00:00,Value 18
Case3928,Resolve ticket,2013-09-26 09:17:13+00:00,Value 18
Case3928,Closed,2013-10-11 09:17:28+00:00,Value 3
Case3929,Assign seriousness,2011-09-19 07:15:25+00:00,Value 1
Case3929,Take in charge ticket,2011-09-19 07:43:15+00:00,Value 12
Case3929,Resolve ticket,2011-09-19 07:43:55+00:00,Value 12
Case3929,Closed,2011-10-22 07:20:40+00:00,Value 5
Case3930,Assign seriousness,2013-10-04 12:15:27+00:00,Value 18
Case3930,Take in charge ticket,2013-10-21 09:59:05+00:00,Value 2
Case3930,Resolve ticket,2013-10-21 10:05:19+00:00,Value 16
Case3930,Closed,2013-11-05 11:05:34+00:00,Value 3
Case3931,Assign seriousness,2011-08-22 07:26:23+00:00,Value 9
Case3931,Take in charge ticket,2011-08-22 07:26:41+00:00,Value 9
Case3931,Resolve ticket,2011-08-22 07:49:29+00:00,Value 9
Case3931,Closed,2011-10-09 07:30:57+00:00,Value 5
Case3932,Assign seriousness,2011-10-18 09:00:44+00:00,Value 2
Case3932,Take in charge ticket,2011-10-18 09:00:53+00:00,Value 2
Case3932,Resolve ticket,2011-10-18 09:23:13+00:00,Value 2
Case3932,Closed,2011-11-24 10:11:39+00:00,Value 5
Case3933,Assign seriousness,2012-09-25 15:58:23+00:00,Value 1
Case3933,Take in charge ticket,2012-10-17 08:17:40+00:00,Value 2
Case3933,Resolve ticket,2012-10-17 08:18:06+00:00,Value 2
Case3933,Closed,2012-11-01 09:18:18+00:00,Value 3
Case3934,Assign seriousness,2011-09-27 07:35:26+00:00,Value 1
Case3934,Resolve ticket,2011-09-27 15:03:58+00:00,Value 1
Case3934,Closed,2011-10-28 07:40:49+00:00,Value 5
Case3935,Assign seriousness,2011-12-02 09:54:14+00:00,Value 4
Case3935,Take in charge ticket,2011-12-05 14:22:53+00:00,Value 2
Case3935,Resolve ticket,2011-12-05 15:21:03+00:00,Value 2
Case3935,Closed,2012-01-04 10:00:26+00:00,Value 5
Case3936,Assign seriousness,2011-08-04 15:24:33+00:00,Value 2
Case3936,Take in charge ticket,2011-08-04 15:24:44+00:00,Value 2
Case3936,Resolve ticket,2011-08-04 15:26:05+00:00,Value 2
Case3936,Closed,2011-09-06 15:30:25+00:00,Value 5
Case3937,Assign seriousness,2010-07-21 09:52:47+00:00,Value 19
Case3937,Take in charge ticket,2010-07-29 07:42:13+00:00,Value 19
Case3937,Resolve ticket,2010-07-29 08:22:22+00:00,Value 19
Case3937,Closed,2010-08-21 10:00:19+00:00,Value 5
Case3938,Assign seriousness,2012-02-08 09:55:05+00:00,Value 1
Case3938,Take in charge ticket,2012-02-08 13:52:06+00:00,Value 10
Case3938,Resolve ticket,2012-02-13 11:31:45+00:00,Value 10
Case3938,Closed,2012-03-25 09:00:31+00:00,Value 5
Case3939,Assign seriousness,2012-05-10 12:36:53+00:00,Value 1
Case3939,Take in charge ticket,2012-05-15 15:24:39+00:00,Value 1
Case3939,Resolve ticket,2012-05-16 13:52:09+00:00,Value 1
Case3939,Closed,2012-06-12 12:40:30+00:00,Value 5
Case3940,Insert ticket,2010-10-05 09:49:32+00:00,Value 15
Case3940,Assign seriousness,2010-10-05 09:50:26+00:00,Value 15
Case3940,Take in charge ticket,2010-10-06 14:43:48+00:00,Value 14
Case3940,Resolve ticket,2010-10-15 09:24:36+00:00,Value 14
Case3940,Closed,2010-11-05 10:50:31+00:00,Value 5
Case3941,Assign seriousness,2011-06-22 12:33:44+00:00,Value 8
Case3941,Assign seriousness,2011-06-22 12:34:07+00:00,Value 8
Case3941,Take in charge ticket,2011-06-22 13:07:02+00:00,Value 17
Case3941,Resolve ticket,2011-06-22 13:07:33+00:00,Value 17
Case3941,Closed,2011-08-05 12:40:27+00:00,Value 5
Case3942,Assign seriousness,2011-09-05 09:20:21+00:00,Value 12
Case3942,Resolve ticket,2011-09-08 13:59:19+00:00,Value 10
Case3942,Closed,2011-10-06 09:31:38+00:00,Value 5
Case3943,Assign seriousness,2012-08-07 09:00:23+00:00,Value 4
Case3943,Take in charge ticket,2012-08-07 15:01:02+00:00,Value 4
Case3943,Resolve ticket,2012-08-09 08:55:38+00:00,Value 4
Case3943,Closed,2012-09-12 09:10:55+00:00,Value 5
Case3944,Assign seriousness,2012-05-16 13:02:42+00:00,Value 9
Case3944,Take in charge ticket,2012-05-18 14:24:04+00:00,Value 9
Case3944,Resolve ticket,2012-05-23 10:00:26+00:00,Value 9
Case3944,Closed,2012-07-01 13:10:41+00:00,Value 5
Case3945,Assign seriousness,2012-03-30 14:58:18+00:00,Value 1
Case3945,Take in charge ticket,2012-03-30 14:58:35+00:00,Value 1
Case3945,Resolve ticket,2012-04-02 08:20:14+00:00,Value 1
Case3945,Closed,2012-05-17 15:01:05+00:00,Value 5
Case3946,Assign seriousness,2013-10-01 08:57:10+00:00,Value 2
Case3946,Take in charge ticket,2013-10-01 12:33:41+00:00,Value 2
Case3946,Wait,2013-10-09 09:38:26+00:00,Value 2
Case3946,Resolve ticket,2013-11-08 09:14:49+00:00,Value 2
Case3946,Closed,2013-11-23 09:15:09+00:00,Value 3
Case3947,Assign seriousness,2011-01-31 08:01:29+00:00,Value 8
Case3947,Assign seriousness,2011-01-31 10:44:01+00:00,Value 2
Case3947,Take in charge ticket,2011-01-31 10:44:06+00:00,Value 2
Case3947,Resolve ticket,2011-02-03 14:51:41+00:00,Value 14
Case3947,Closed,2011-03-09 08:11:02+00:00,Value 5
Case3948,Assign seriousness,2012-05-28 07:00:49+00:00,Value 1
Case3948,Take in charge ticket,2012-05-29 10:44:10+00:00,Value 2
Case3948,Wait,2012-06-01 09:11:44+00:00,Value 2
Case3948,Resolve ticket,2012-06-01 10:38:18+00:00,Value 2
Case3948,Closed,2012-06-28 08:30:20+00:00,Value 5
Case3949,Assign seriousness,2010-09-20 16:21:07+00:00,Value 14
Case3949,Take in charge ticket,2010-09-20 16:21:38+00:00,Value 14
Case3949,Resolve ticket,2010-09-20 16:23:15+00:00,Value 14
Case3949,Closed,2010-11-18 17:00:29+00:00,Value 5
Case3950,Assign seriousness,2011-11-28 14:28:58+00:00,Value 1
Case3950,Take in charge ticket,2011-12-02 16:18:36+00:00,Value 13
Case3950,Resolve ticket,2012-01-09 14:32:30+00:00,Value 10
Case3950,Resolve ticket,2012-01-09 14:32:31+00:00,Value 10
Case3950,Closed,2012-01-24 14:32:49+00:00,Value 5
Case3951,Assign seriousness,2012-05-21 07:16:17+00:00,Value 1
Case3951,Take in charge ticket,2012-05-21 07:16:36+00:00,Value 1
Case3951,Resolve ticket,2012-05-21 07:21:28+00:00,Value 9
Case3951,Closed,2012-06-21 07:20:27+00:00,Value 5
Case3952,Assign seriousness,2011-08-16 07:30:47+00:00,Value 9
Case3952,Take in charge ticket,2011-09-02 08:41:40+00:00,Value 2
Case3952,Resolve ticket,2011-09-12 09:00:24+00:00,Value 2
Case3952,Closed,2011-09-27 09:00:43+00:00,Value 5
Case3953,Assign seriousness,2012-01-05 16:58:54+00:00,Value 1
Case3953,Take in charge ticket,2012-01-09 08:17:49+00:00,Value 4
Case3953,Resolve ticket,2012-01-09 09:22:16+00:00,Value 4
Case3953,Closed,2012-02-07 17:00:25+00:00,Value 5
Case3954,Assign seriousness,2011-01-18 16:32:02+00:00,Value 14
Case3954,Take in charge ticket,2011-01-18 16:43:29+00:00,Value 14
Case3954,Resolve ticket,2011-01-21 14:20:57+00:00,Value 14
Case3954,Take in charge ticket,2011-01-21 16:26:59+00:00,Value 8
Case3954,Resolve ticket,2011-01-28 16:51:13+00:00,Value 14
Case3954,Closed,2011-03-05 16:40:35+00:00,Value 5
Case3955,Assign seriousness,2012-06-13 10:53:20+00:00,Value 2
Case3955,Take in charge ticket,2012-06-15 07:28:46+00:00,Value 9
Case3955,Resolve ticket,2012-06-18 13:16:49+00:00,Value 9
Case3955,Closed,2012-07-14 11:00:28+00:00,Value 5
Case3956,Assign seriousness,2010-10-26 13:02:42+00:00,Value 7
Case3956,Take in charge ticket,2010-10-29 06:45:20+00:00,Value 2
Case3956,Resolve ticket,2010-10-29 09:56:31+00:00,Value 2
Case3956,Closed,2010-11-27 14:10:24+00:00,Value 5
Case3957,Assign seriousness,2012-10-18 09:03:20+00:00,Value 13
Case3957,Take in charge ticket,2012-10-18 10:50:05+00:00,Value 2
Case3957,Take in charge ticket,2012-10-19 10:12:44+00:00,Value 4
Case3957,Resolve ticket,2012-11-06 10:55:48+00:00,Value 13
Case3957,Closed,2012-11-21 10:56:00+00:00,Value 3
Case3958,Assign seriousness,2011-06-24 10:17:46+00:00,Value 9
Case3958,Take in charge ticket,2011-06-27 07:14:43+00:00,Value 8
Case3958,Resolve ticket,2011-06-27 07:16:43+00:00,Value 8
Case3958,Take in charge ticket,2011-06-27 07:28:56+00:00,Value 8
Case3958,Resolve ticket,2011-06-27 13:35:53+00:00,Value 2
Case3958,Closed,2011-08-07 10:20:34+00:00,Value 5
Case3959,Assign seriousness,2011-04-21 14:47:11+00:00,Value 8
Case3959,Take in charge ticket,2011-04-21 14:50:00+00:00,Value 8
Case3959,Wait,2011-04-26 10:35:22+00:00,Value 13
Case3959,Take in charge ticket,2011-05-03 10:38:24+00:00,Value 13
Case3959,Resolve ticket,2011-05-03 10:38:34+00:00,Value 13
Case3959,Closed,2011-05-31 14:50:19+00:00,Value 5
Case3959,Closed,2011-05-31 14:50:19+00:00,Value 5
Case3960,Assign seriousness,2011-03-09 08:52:18+00:00,Value 8
Case3960,Take in charge ticket,2011-03-09 08:54:20+00:00,Value 8
Case3960,Take in charge ticket,2011-03-09 09:10:53+00:00,Value 8
Case3960,Take in charge ticket,2011-03-09 16:43:26+00:00,Value 8
Case3960,Wait,2011-03-10 13:18:44+00:00,Value 9
Case3960,Take in charge ticket,2011-04-01 09:28:05+00:00,Value 9
Case3960,Resolve ticket,2011-04-01 09:28:32+00:00,Value 9
Case3960,Closed,2011-04-16 09:28:54+00:00,Value 5
Case3961,Assign seriousness,2012-07-18 07:05:01+00:00,Value 1
Case3961,Assign seriousness,2012-07-18 07:09:13+00:00,Value 4
Case3961,Take in charge ticket,2012-07-18 08:05:33+00:00,Value 4
Case3961,Resolve ticket,2012-07-18 13:15:59+00:00,Value 4
Case3961,Closed,2012-09-02 07:10:47+00:00,Value 5
Case3962,Assign seriousness,2011-10-17 07:09:05+00:00,Value 1
Case3962,Assign seriousness,2011-10-17 12:14:28+00:00,Value 15
Case3962,Take in charge ticket,2011-10-17 12:14:36+00:00,Value 15
Case3962,Resolve ticket,2011-10-18 07:39:27+00:00,Value 15
Case3962,Closed,2011-11-17 08:10:24+00:00,Value 5
Case3963,Assign seriousness,2013-02-21 13:17:48+00:00,Value 1
Case3963,Take in charge ticket,2013-02-28 15:21:16+00:00,Value 2
Case3963,Require upgrade,2013-02-28 15:21:26+00:00,Value 9
Case3963,Require upgrade,2013-02-28 15:21:27+00:00,Value 9
Case3963,Resolve ticket,2013-03-22 11:44:34+00:00,Value 1
Case3963,Resolve ticket,2013-03-22 11:44:34+00:00,Value 1
Case3963,Closed,2013-04-06 10:44:45+00:00,Value 3
Case3964,Assign seriousness,2012-02-02 15:57:25+00:00,Value 4
Case3964,Take in charge ticket,2012-02-03 13:29:53+00:00,Value 13
Case3964,Resolve ticket,2012-02-06 10:05:28+00:00,Value 13
Case3964,Closed,2012-03-21 16:00:36+00:00,Value 5
Case3965,Assign seriousness,2010-12-09 10:37:47+00:00,Value 8
Case3965,Take in charge ticket,2010-12-10 15:53:45+00:00,Value 2
Case3965,Resolve ticket,2010-12-10 15:59:27+00:00,Value 2
Case3965,Closed,2011-01-26 10:40:41+00:00,Value 5
Case3966,Assign seriousness,2011-03-08 15:24:32+00:00,Value 8
Case3966,Take in charge ticket,2011-03-08 15:24:56+00:00,Value 8
Case3966,Wait,2011-03-09 11:31:20+00:00,Value 2
Case3966,Take in charge ticket,2011-03-09 12:07:54+00:00,Value 2
Case3966,Resolve ticket,2011-03-09 12:08:03+00:00,Value 2
Case3966,Closed,2011-04-30 14:52:44+00:00,Value 5
Case3967,Assign seriousness,2010-04-20 14:22:14+00:00,Value 2
Case3967,Take in charge ticket,2010-04-21 13:06:28+00:00,Value 2
Case3967,Resolve ticket,2010-04-21 13:06:45+00:00,Value 2
Case3967,Closed,2010-05-21 14:30:12+00:00,Value 5
Case3968,Assign seriousness,2011-11-21 10:57:57+00:00,Value 1
Case3968,Take in charge ticket,2011-11-21 11:20:43+00:00,Value 13
Case3968,Resolve ticket,2011-11-21 11:59:31+00:00,Value 1
Case3968,Closed,2011-12-22 11:00:36+00:00,Value 5
Case3969,Assign seriousness,2011-10-21 10:54:37+00:00,Value 1
Case3969,Take in charge ticket,2011-10-21 14:00:18+00:00,Value 6
Case3969,Resolve ticket,2011-11-08 08:58:24+00:00,Value 6
Case3969,Closed,2011-11-23 08:58:39+00:00,Value 5
Case3970,Assign seriousness,2012-05-23 09:22:05+00:00,Value 1
Case3970,Take in charge ticket,2012-05-23 10:06:20+00:00,Value 12
Case3970,Resolve ticket,2012-05-23 10:10:45+00:00,Value 12
Case3970,Closed,2012-06-23 09:30:31+00:00,Value 5
Case3971,Assign seriousness,2012-05-17 09:55:27+00:00,Value 1
Case3971,Take in charge ticket,2012-05-18 14:24:23+00:00,Value 13
Case3971,Resolve ticket,2012-05-29 10:21:16+00:00,Value 13
Case3971,Closed,2012-06-19 10:00:28+00:00,Value 5
Case3972,Assign seriousness,2011-02-17 16:17:27+00:00,Value 8
Case3972,Take in charge ticket,2011-02-17 16:17:51+00:00,Value 8
Case3972,Resolve ticket,2011-02-28 09:38:43+00:00,Value 2
Case3972,Closed,2011-04-02 15:21:20+00:00,Value 5
Case3973,Assign seriousness,2010-12-30 14:32:12+00:00,Value 13
Case3973,Take in charge ticket,2011-01-11 14:44:23+00:00,Value 14
Case3973,Resolve ticket,2011-01-11 14:45:21+00:00,Value 14
Case3973,Closed,2011-02-01 14:40:32+00:00,Value 5
Case3974,Assign seriousness,2013-04-24 10:46:12+00:00,Value 14
Case3974,Take in charge ticket,2013-05-09 07:37:13+00:00,Value 2
Case3974,Wait,2013-05-10 07:28:04+00:00,Value 4
Case3974,Resolve ticket,2013-05-10 10:03:46+00:00,Value 4
Case3974,Closed,2013-05-25 10:04:03+00:00,Value 3
Case3975,Assign seriousness,2010-11-10 16:37:06+00:00,Value 2
Case3975,Take in charge ticket,2010-11-10 16:38:54+00:00,Value 2
Case3975,Wait,2010-11-15 10:28:11+00:00,Value 7
Case3975,Take in charge ticket,2010-11-15 10:28:21+00:00,Value 7
Case3975,Wait,2010-11-15 10:29:23+00:00,Value 7
Case3975,Take in charge ticket,2010-11-15 14:09:03+00:00,Value 7
Case3975,Resolve ticket,2010-11-15 14:09:11+00:00,Value 7
Case3975,Closed,2010-12-30 14:09:37+00:00,Value 5
Case3976,Assign seriousness,2012-12-18 13:56:53+00:00,Value 1
Case3976,Take in charge ticket,2013-01-02 15:51:58+00:00,Value 1
Case3976,Wait,2013-01-03 08:24:18+00:00,Value 1
Case3976,Resolve ticket,2013-01-11 16:50:35+00:00,Value 1
Case3976,Closed,2013-01-26 16:50:51+00:00,Value 3
Case3977,Assign seriousness,2010-07-09 15:17:19+00:00,Value 19
Case3977,Take in charge ticket,2010-07-14 14:34:30+00:00,Value 19
Case3977,Resolve ticket,2010-07-14 14:54:34+00:00,Value 19
Case3977,Closed,2010-08-26 15:20:30+00:00,Value 5
Case3978,Insert ticket,2010-04-29 15:19:12+00:00,Value 11
Case3978,Assign seriousness,2010-04-29 15:19:26+00:00,Value 11
Case3978,Take in charge ticket,2010-04-30 15:02:27+00:00,Value 11
Case3978,Resolve ticket,2010-05-04 07:20:04+00:00,Value 11
